=== Job Started ===
Node: c0906a-s15.ufhpc
MODEL: mistralai/Mistral-7B-v0.3
MODE: batch
--------------------------------------------------------
Running Batch Sweep: Model=mistralai/Mistral-7B-v0.3, BS=1, Dtype=bfloat16
hf ({'pretrained': 'mistralai/Mistral-7B-v0.3', 'dtype': 'bfloat16'}), gen_kwargs: ({'temperature': 0, 'do_sample': False}), limit: None, num_fewshot: None, batch_size: 1
|                    Tasks                     |Version|     Filter     |n-shot|  Metric   |   |Value |   |Stderr|
|                                              |       |none            |     0|acc_norm   |↑  |0.2476|±  |0.0423|
| - cmmlu_college_medical_statistics           |      1|none            |     0|acc        |↑  |0.4245|±  |0.0482|
|                                              |       |none            |     0|acc_norm   |↑  |0.4245|±  |0.0482|
| - cmmlu_college_medicine                     |      1|none            |     0|acc        |↑  |0.3260|±  |0.0284|
|                                              |       |none            |     0|acc_norm   |↑  |0.3260|±  |0.0284|
| - cmmlu_computer_science                     |      1|none            |     0|acc        |↑  |0.4657|±  |0.0350|
|                                              |       |none            |     0|acc_norm   |↑  |0.4657|±  |0.0350|
| - cmmlu_computer_security                    |      1|none            |     0|acc        |↑  |0.5322|±  |0.0383|
|                                              |       |none            |     0|acc_norm   |↑  |0.5322|±  |0.0383|
| - cmmlu_conceptual_physics                   |      1|none            |     0|acc        |↑  |0.3537|±  |0.0396|
|                                              |       |none            |     0|acc_norm   |↑  |0.3537|±  |0.0396|
| - cmmlu_construction_project_management      |      1|none            |     0|acc        |↑  |0.3741|±  |0.0412|
|                                              |       |none            |     0|acc_norm   |↑  |0.3741|±  |0.0412|
| - cmmlu_economics                            |      1|none            |     0|acc        |↑  |0.4780|±  |0.0397|
|                                              |       |none            |     0|acc_norm   |↑  |0.4780|±  |0.0397|
| - cmmlu_education                            |      1|none            |     0|acc        |↑  |0.4601|±  |0.0392|
|                                              |       |none            |     0|acc_norm   |↑  |0.4601|±  |0.0392|
| - cmmlu_electrical_engineering               |      1|none            |     0|acc        |↑  |0.3895|±  |0.0373|
|                                              |       |none            |     0|acc_norm   |↑  |0.3895|±  |0.0373|
| - cmmlu_elementary_chinese                   |      1|none            |     0|acc        |↑  |0.2738|±  |0.0281|
|                                              |       |none            |     0|acc_norm   |↑  |0.2738|±  |0.0281|
| - cmmlu_elementary_commonsense               |      1|none            |     0|acc        |↑  |0.3889|±  |0.0347|
|                                              |       |none            |     0|acc_norm   |↑  |0.3889|±  |0.0347|
| - cmmlu_elementary_information_and_technology|      1|none            |     0|acc        |↑  |0.6345|±  |0.0313|
|                                              |       |none            |     0|acc_norm   |↑  |0.6345|±  |0.0313|
| - cmmlu_elementary_mathematics               |      1|none            |     0|acc        |↑  |0.2565|±  |0.0289|
|                                              |       |none            |     0|acc_norm   |↑  |0.2565|±  |0.0289|
| - cmmlu_ethnology                            |      1|none            |     0|acc        |↑  |0.3556|±  |0.0414|
|                                              |       |none            |     0|acc_norm   |↑  |0.3556|±  |0.0414|
| - cmmlu_food_science                         |      1|none            |     0|acc        |↑  |0.4266|±  |0.0415|
|                                              |       |none            |     0|acc_norm   |↑  |0.4266|±  |0.0415|
| - cmmlu_genetics                             |      1|none            |     0|acc        |↑  |0.3807|±  |0.0367|
|                                              |       |none            |     0|acc_norm   |↑  |0.3807|±  |0.0367|
| - cmmlu_global_facts                         |      1|none            |     0|acc        |↑  |0.4228|±  |0.0406|
|                                              |       |none            |     0|acc_norm   |↑  |0.4228|±  |0.0406|
| - cmmlu_high_school_biology                  |      1|none            |     0|acc        |↑  |0.3136|±  |0.0358|
|                                              |       |none            |     0|acc_norm   |↑  |0.3136|±  |0.0358|
| - cmmlu_high_school_chemistry                |      1|none            |     0|acc        |↑  |0.2803|±  |0.0392|
|                                              |       |none            |     0|acc_norm   |↑  |0.2803|±  |0.0392|
| - cmmlu_high_school_geography                |      1|none            |     0|acc        |↑  |0.4068|±  |0.0454|
|                                              |       |none            |     0|acc_norm   |↑  |0.4068|±  |0.0454|
| - cmmlu_high_school_mathematics              |      1|none            |     0|acc        |↑  |0.2500|±  |0.0339|
|                                              |       |none            |     0|acc_norm   |↑  |0.2500|±  |0.0339|
| - cmmlu_high_school_physics                  |      1|none            |     0|acc        |↑  |0.2636|±  |0.0422|
|                                              |       |none            |     0|acc_norm   |↑  |0.2636|±  |0.0422|
| - cmmlu_high_school_politics                 |      1|none            |     0|acc        |↑  |0.3636|±  |0.0404|
|                                              |       |none            |     0|acc_norm   |↑  |0.3636|±  |0.0404|
| - cmmlu_human_sexuality                      |      1|none            |     0|acc        |↑  |0.3968|±  |0.0438|
|                                              |       |none            |     0|acc_norm   |↑  |0.3968|±  |0.0438|
| - cmmlu_international_law                    |      1|none            |     0|acc        |↑  |0.3568|±  |0.0353|
|                                              |       |none            |     0|acc_norm   |↑  |0.3568|±  |0.0353|
| - cmmlu_journalism                           |      1|none            |     0|acc        |↑  |0.4593|±  |0.0381|
|                                              |       |none            |     0|acc_norm   |↑  |0.4593|±  |0.0381|
| - cmmlu_jurisprudence                        |      1|none            |     0|acc        |↑  |0.3990|±  |0.0242|
|                                              |       |none            |     0|acc_norm   |↑  |0.3990|±  |0.0242|
| - cmmlu_legal_and_moral_basis                |      1|none            |     0|acc        |↑  |0.6449|±  |0.0328|
|                                              |       |none            |     0|acc_norm   |↑  |0.6449|±  |0.0328|
| - cmmlu_logical                              |      1|none            |     0|acc        |↑  |0.3659|±  |0.0436|
|                                              |       |none            |     0|acc_norm   |↑  |0.3659|±  |0.0436|
| - cmmlu_machine_learning                     |      1|none            |     0|acc        |↑  |0.4508|±  |0.0452|
|                                              |       |none            |     0|acc_norm   |↑  |0.4508|±  |0.0452|
| - cmmlu_management                           |      1|none            |     0|acc        |↑  |0.4810|±  |0.0346|
|                                              |       |none            |     0|acc_norm   |↑  |0.4810|±  |0.0346|
| - cmmlu_marketing                            |      1|none            |     0|acc        |↑  |0.5056|±  |0.0374|
|                                              |       |none            |     0|acc_norm   |↑  |0.5056|±  |0.0374|
| - cmmlu_marxist_theory                       |      1|none            |     0|acc        |↑  |0.5132|±  |0.0365|
|                                              |       |none            |     0|acc_norm   |↑  |0.5132|±  |0.0365|
| - cmmlu_modern_chinese                       |      1|none            |     0|acc        |↑  |0.3362|±  |0.0441|
|                                              |       |none            |     0|acc_norm   |↑  |0.3362|±  |0.0441|
| - cmmlu_nutrition                            |      1|none            |     0|acc        |↑  |0.3310|±  |0.0392|
|                                              |       |none            |     0|acc_norm   |↑  |0.3310|±  |0.0392|
| - cmmlu_philosophy                           |      1|none            |     0|acc        |↑  |0.4000|±  |0.0480|
|                                              |       |none            |     0|acc_norm   |↑  |0.4000|±  |0.0480|
| - cmmlu_professional_accounting              |      1|none            |     0|acc        |↑  |0.4229|±  |0.0375|
|                                              |       |none            |     0|acc_norm   |↑  |0.4229|±  |0.0375|
| - cmmlu_professional_law                     |      1|none            |     0|acc        |↑  |0.3223|±  |0.0323|
|                                              |       |none            |     0|acc_norm   |↑  |0.3223|±  |0.0323|
| - cmmlu_professional_medicine                |      1|none            |     0|acc        |↑  |0.3005|±  |0.0237|
|                                              |       |none            |     0|acc_norm   |↑  |0.3005|±  |0.0237|
| - cmmlu_professional_psychology              |      1|none            |     0|acc        |↑  |0.4181|±  |0.0325|
|                                              |       |none            |     0|acc_norm   |↑  |0.4181|±  |0.0325|
| - cmmlu_public_relations                     |      1|none            |     0|acc        |↑  |0.4483|±  |0.0378|
|                                              |       |none            |     0|acc_norm   |↑  |0.4483|±  |0.0378|
| - cmmlu_security_study                       |      1|none            |     0|acc        |↑  |0.4815|±  |0.0432|
|                                              |       |none            |     0|acc_norm   |↑  |0.4815|±  |0.0432|
| - cmmlu_sociology                            |      1|none            |     0|acc        |↑  |0.4071|±  |0.0328|
|                                              |       |none            |     0|acc_norm   |↑  |0.4071|±  |0.0328|
| - cmmlu_sports_science                       |      1|none            |     0|acc        |↑  |0.4364|±  |0.0387|
|                                              |       |none            |     0|acc_norm   |↑  |0.4364|±  |0.0387|
| - cmmlu_traditional_chinese_medicine         |      1|none            |     0|acc        |↑  |0.2865|±  |0.0333|
|                                              |       |none            |     0|acc_norm   |↑  |0.2865|±  |0.0333|
| - cmmlu_virology                             |      1|none            |     0|acc        |↑  |0.4675|±  |0.0385|
|                                              |       |none            |     0|acc_norm   |↑  |0.4675|±  |0.0385|
| - cmmlu_world_history                        |      1|none            |     0|acc        |↑  |0.4907|±  |0.0395|
|                                              |       |none            |     0|acc_norm   |↑  |0.4907|±  |0.0395|
| - cmmlu_world_religions                      |      1|none            |     0|acc        |↑  |0.4625|±  |0.0395|
|                                              |       |none            |     0|acc_norm   |↑  |0.4625|±  |0.0395|
|gsm8k                                         |      3|flexible-extract|     5|exact_match|↑  |0.3639|±  |0.0133|
|                                              |       |strict-match    |     5|exact_match|↑  |0.3639|±  |0.0133|
|humaneval                                     |      1|create_test     |     0|pass@1     |   |0.0061|±  |0.0061|
|piqa                                          |      1|none            |     0|acc        |↑  |0.8003|±  |0.0093|
|                                              |       |none            |     0|acc_norm   |↑  |0.8183|±  |0.0090|

|Groups|Version|Filter|n-shot| Metric |   |Value |   |Stderr|
|------|------:|------|------|--------|---|-----:|---|-----:|
|cmmlu |      1|none  |      |acc     |↑  |0.3956|±  |0.0045|
|      |       |none  |      |acc_norm|↑  |0.3956|±  |0.0045|

Completed BS=16
=== Job Completed ===
