=== Job Started ===
Node: c0904a-s5.ufhpc
MODEL: meta-llama/Llama-3.2-3B
MODE: batch
--------------------------------------------------------
Running Batch Sweep: Model=meta-llama/Llama-3.2-3B, BS=1, Dtype=bfloat16
hf ({'pretrained': 'meta-llama/Llama-3.2-3B', 'dtype': 'bfloat16'}), gen_kwargs: ({'temperature': 0, 'do_sample': False}), limit: None, num_fewshot: None, batch_size: 1
|                    Tasks                     |Version|     Filter     |n-shot|  Metric   |   |Value |   |Stderr|
| - cmmlu_college_medical_statistics           |      1|none            |     0|acc        |↑  |0.4717|±  |0.0487|
|                                              |       |none            |     0|acc_norm   |↑  |0.4717|±  |0.0487|
| - cmmlu_college_medicine                     |      1|none            |     0|acc        |↑  |0.3883|±  |0.0296|
|                                              |       |none            |     0|acc_norm   |↑  |0.3883|±  |0.0296|
| - cmmlu_computer_science                     |      1|none            |     0|acc        |↑  |0.4706|±  |0.0350|
|                                              |       |none            |     0|acc_norm   |↑  |0.4706|±  |0.0350|
| - cmmlu_computer_security                    |      1|none            |     0|acc        |↑  |0.5848|±  |0.0378|
|                                              |       |none            |     0|acc_norm   |↑  |0.5848|±  |0.0378|
| - cmmlu_conceptual_physics                   |      1|none            |     0|acc        |↑  |0.4422|±  |0.0411|
|                                              |       |none            |     0|acc_norm   |↑  |0.4422|±  |0.0411|
| - cmmlu_construction_project_management      |      1|none            |     0|acc        |↑  |0.3741|±  |0.0412|
|                                              |       |none            |     0|acc_norm   |↑  |0.3741|±  |0.0412|
| - cmmlu_economics                            |      1|none            |     0|acc        |↑  |0.5220|±  |0.0397|
|                                              |       |none            |     0|acc_norm   |↑  |0.5220|±  |0.0397|
| - cmmlu_education                            |      1|none            |     0|acc        |↑  |0.5706|±  |0.0389|
|                                              |       |none            |     0|acc_norm   |↑  |0.5706|±  |0.0389|
| - cmmlu_electrical_engineering               |      1|none            |     0|acc        |↑  |0.4128|±  |0.0376|
|                                              |       |none            |     0|acc_norm   |↑  |0.4128|±  |0.0376|
| - cmmlu_elementary_chinese                   |      1|none            |     0|acc        |↑  |0.3373|±  |0.0298|
|                                              |       |none            |     0|acc_norm   |↑  |0.3373|±  |0.0298|
| - cmmlu_elementary_commonsense               |      1|none            |     0|acc        |↑  |0.3889|±  |0.0347|
|                                              |       |none            |     0|acc_norm   |↑  |0.3889|±  |0.0347|
| - cmmlu_elementary_information_and_technology|      1|none            |     0|acc        |↑  |0.6303|±  |0.0314|
|                                              |       |none            |     0|acc_norm   |↑  |0.6303|±  |0.0314|
| - cmmlu_elementary_mathematics               |      1|none            |     0|acc        |↑  |0.2739|±  |0.0295|
|                                              |       |none            |     0|acc_norm   |↑  |0.2739|±  |0.0295|
| - cmmlu_ethnology                            |      1|none            |     0|acc        |↑  |0.3630|±  |0.0415|
|                                              |       |none            |     0|acc_norm   |↑  |0.3630|±  |0.0415|
| - cmmlu_food_science                         |      1|none            |     0|acc        |↑  |0.4965|±  |0.0420|
|                                              |       |none            |     0|acc_norm   |↑  |0.4965|±  |0.0420|
| - cmmlu_genetics                             |      1|none            |     0|acc        |↑  |0.3750|±  |0.0366|
|                                              |       |none            |     0|acc_norm   |↑  |0.3750|±  |0.0366|
| - cmmlu_global_facts                         |      1|none            |     0|acc        |↑  |0.4698|±  |0.0410|
|                                              |       |none            |     0|acc_norm   |↑  |0.4698|±  |0.0410|
| - cmmlu_high_school_biology                  |      1|none            |     0|acc        |↑  |0.4083|±  |0.0379|
|                                              |       |none            |     0|acc_norm   |↑  |0.4083|±  |0.0379|
| - cmmlu_high_school_chemistry                |      1|none            |     0|acc        |↑  |0.2955|±  |0.0399|
|                                              |       |none            |     0|acc_norm   |↑  |0.2955|±  |0.0399|
| - cmmlu_high_school_geography                |      1|none            |     0|acc        |↑  |0.4661|±  |0.0461|
|                                              |       |none            |     0|acc_norm   |↑  |0.4661|±  |0.0461|
| - cmmlu_high_school_mathematics              |      1|none            |     0|acc        |↑  |0.2317|±  |0.0330|
|                                              |       |none            |     0|acc_norm   |↑  |0.2317|±  |0.0330|
| - cmmlu_high_school_physics                  |      1|none            |     0|acc        |↑  |0.3273|±  |0.0449|
|                                              |       |none            |     0|acc_norm   |↑  |0.3273|±  |0.0449|
| - cmmlu_high_school_politics                 |      1|none            |     0|acc        |↑  |0.4545|±  |0.0418|
|                                              |       |none            |     0|acc_norm   |↑  |0.4545|±  |0.0418|
| - cmmlu_human_sexuality                      |      1|none            |     0|acc        |↑  |0.5000|±  |0.0447|
|                                              |       |none            |     0|acc_norm   |↑  |0.5000|±  |0.0447|
| - cmmlu_international_law                    |      1|none            |     0|acc        |↑  |0.3946|±  |0.0360|
|                                              |       |none            |     0|acc_norm   |↑  |0.3946|±  |0.0360|
| - cmmlu_journalism                           |      1|none            |     0|acc        |↑  |0.4884|±  |0.0382|
|                                              |       |none            |     0|acc_norm   |↑  |0.4884|±  |0.0382|
| - cmmlu_jurisprudence                        |      1|none            |     0|acc        |↑  |0.4282|±  |0.0244|
|                                              |       |none            |     0|acc_norm   |↑  |0.4282|±  |0.0244|
| - cmmlu_legal_and_moral_basis                |      1|none            |     0|acc        |↑  |0.7150|±  |0.0309|
|                                              |       |none            |     0|acc_norm   |↑  |0.7150|±  |0.0309|
| - cmmlu_logical                              |      1|none            |     0|acc        |↑  |0.3740|±  |0.0438|
|                                              |       |none            |     0|acc_norm   |↑  |0.3740|±  |0.0438|
| - cmmlu_machine_learning                     |      1|none            |     0|acc        |↑  |0.4262|±  |0.0450|
|                                              |       |none            |     0|acc_norm   |↑  |0.4262|±  |0.0450|
| - cmmlu_management                           |      1|none            |     0|acc        |↑  |0.4905|±  |0.0346|
|                                              |       |none            |     0|acc_norm   |↑  |0.4905|±  |0.0346|
| - cmmlu_marketing                            |      1|none            |     0|acc        |↑  |0.5389|±  |0.0373|
|                                              |       |none            |     0|acc_norm   |↑  |0.5389|±  |0.0373|
| - cmmlu_marxist_theory                       |      1|none            |     0|acc        |↑  |0.5238|±  |0.0364|
|                                              |       |none            |     0|acc_norm   |↑  |0.5238|±  |0.0364|
| - cmmlu_modern_chinese                       |      1|none            |     0|acc        |↑  |0.2672|±  |0.0413|
|                                              |       |none            |     0|acc_norm   |↑  |0.2672|±  |0.0413|
| - cmmlu_nutrition                            |      1|none            |     0|acc        |↑  |0.4345|±  |0.0413|
|                                              |       |none            |     0|acc_norm   |↑  |0.4345|±  |0.0413|
| - cmmlu_philosophy                           |      1|none            |     0|acc        |↑  |0.5429|±  |0.0488|
|                                              |       |none            |     0|acc_norm   |↑  |0.5429|±  |0.0488|
| - cmmlu_professional_accounting              |      1|none            |     0|acc        |↑  |0.4457|±  |0.0377|
|                                              |       |none            |     0|acc_norm   |↑  |0.4457|±  |0.0377|
| - cmmlu_professional_law                     |      1|none            |     0|acc        |↑  |0.3602|±  |0.0331|
|                                              |       |none            |     0|acc_norm   |↑  |0.3602|±  |0.0331|
| - cmmlu_professional_medicine                |      1|none            |     0|acc        |↑  |0.3245|±  |0.0242|
|                                              |       |none            |     0|acc_norm   |↑  |0.3245|±  |0.0242|
| - cmmlu_professional_psychology              |      1|none            |     0|acc        |↑  |0.4741|±  |0.0329|
|                                              |       |none            |     0|acc_norm   |↑  |0.4741|±  |0.0329|
| - cmmlu_public_relations                     |      1|none            |     0|acc        |↑  |0.4425|±  |0.0378|
|                                              |       |none            |     0|acc_norm   |↑  |0.4425|±  |0.0378|
| - cmmlu_security_study                       |      1|none            |     0|acc        |↑  |0.4889|±  |0.0432|
|                                              |       |none            |     0|acc_norm   |↑  |0.4889|±  |0.0432|
| - cmmlu_sociology                            |      1|none            |     0|acc        |↑  |0.4823|±  |0.0333|
|                                              |       |none            |     0|acc_norm   |↑  |0.4823|±  |0.0333|
| - cmmlu_sports_science                       |      1|none            |     0|acc        |↑  |0.5091|±  |0.0390|
|                                              |       |none            |     0|acc_norm   |↑  |0.5091|±  |0.0390|
| - cmmlu_traditional_chinese_medicine         |      1|none            |     0|acc        |↑  |0.4108|±  |0.0363|
|                                              |       |none            |     0|acc_norm   |↑  |0.4108|±  |0.0363|
| - cmmlu_virology                             |      1|none            |     0|acc        |↑  |0.5030|±  |0.0386|
|                                              |       |none            |     0|acc_norm   |↑  |0.5030|±  |0.0386|
| - cmmlu_world_history                        |      1|none            |     0|acc        |↑  |0.5155|±  |0.0395|
|                                              |       |none            |     0|acc_norm   |↑  |0.5155|±  |0.0395|
| - cmmlu_world_religions                      |      1|none            |     0|acc        |↑  |0.5188|±  |0.0396|
|                                              |       |none            |     0|acc_norm   |↑  |0.5188|±  |0.0396|
|gsm8k                                         |      3|flexible-extract|     5|exact_match|↑  |0.2684|±  |0.0122|
|                                              |       |strict-match    |     5|exact_match|↑  |0.2646|±  |0.0122|
|humaneval                                     |      1|create_test     |     0|pass@1     |   |0.2683|±  |0.0347|
|piqa                                          |      1|none            |     0|acc        |↑  |0.7655|±  |0.0099|
|                                              |       |none            |     0|acc_norm   |↑  |0.7807|±  |0.0097|

|Groups|Version|Filter|n-shot| Metric |   |Value |   |Stderr|
|------|------:|------|------|--------|---|-----:|---|-----:|
|cmmlu |      1|none  |      |acc     |↑  |0.4297|±  |0.0045|
|      |       |none  |      |acc_norm|↑  |0.4297|±  |0.0045|

Completed BS=16
=== Job Completed ===
