=== Job Started ===
Node: c0903a-s5.ufhpc
MODEL: google/gemma-2-27b
MODE: batch
--------------------------------------------------------
Running Batch Sweep: Model=google/gemma-2-27b, BS=1, Dtype=bfloat16
hf ({'pretrained': 'google/gemma-2-27b', 'dtype': 'bfloat16', 'parallelize': True}), gen_kwargs: ({'temperature': 0, 'do_sample': False}), limit: None, num_fewshot: None, batch_size: 1
|                    Tasks                     |Version|     Filter     |n-shot|  Metric   |   |Value |   |Stderr|
| - cmmlu_college_medical_statistics           |      1|none            |     0|acc        |↑  |0.6509|±  |0.0465|
|                                              |       |none            |     0|acc_norm   |↑  |0.6509|±  |0.0465|
| - cmmlu_college_medicine                     |      1|none            |     0|acc        |↑  |0.6410|±  |0.0291|
|                                              |       |none            |     0|acc_norm   |↑  |0.6410|±  |0.0291|
| - cmmlu_computer_science                     |      1|none            |     0|acc        |↑  |0.6814|±  |0.0327|
|                                              |       |none            |     0|acc_norm   |↑  |0.6814|±  |0.0327|
| - cmmlu_computer_security                    |      1|none            |     0|acc        |↑  |0.7895|±  |0.0313|
|                                              |       |none            |     0|acc_norm   |↑  |0.7895|±  |0.0313|
| - cmmlu_conceptual_physics                   |      1|none            |     0|acc        |↑  |0.6395|±  |0.0397|
|                                              |       |none            |     0|acc_norm   |↑  |0.6395|±  |0.0397|
| - cmmlu_construction_project_management      |      1|none            |     0|acc        |↑  |0.4604|±  |0.0424|
|                                              |       |none            |     0|acc_norm   |↑  |0.4604|±  |0.0424|
| - cmmlu_economics                            |      1|none            |     0|acc        |↑  |0.6918|±  |0.0367|
|                                              |       |none            |     0|acc_norm   |↑  |0.6918|±  |0.0367|
| - cmmlu_education                            |      1|none            |     0|acc        |↑  |0.5460|±  |0.0391|
|                                              |       |none            |     0|acc_norm   |↑  |0.5460|±  |0.0391|
| - cmmlu_electrical_engineering               |      1|none            |     0|acc        |↑  |0.5523|±  |0.0380|
|                                              |       |none            |     0|acc_norm   |↑  |0.5523|±  |0.0380|
| - cmmlu_elementary_chinese                   |      1|none            |     0|acc        |↑  |0.4048|±  |0.0310|
|                                              |       |none            |     0|acc_norm   |↑  |0.4048|±  |0.0310|
| - cmmlu_elementary_commonsense               |      1|none            |     0|acc        |↑  |0.5707|±  |0.0353|
|                                              |       |none            |     0|acc_norm   |↑  |0.5707|±  |0.0353|
| - cmmlu_elementary_information_and_technology|      1|none            |     0|acc        |↑  |0.8151|±  |0.0252|
|                                              |       |none            |     0|acc_norm   |↑  |0.8151|±  |0.0252|
| - cmmlu_elementary_mathematics               |      1|none            |     0|acc        |↑  |0.4000|±  |0.0324|
|                                              |       |none            |     0|acc_norm   |↑  |0.4000|±  |0.0324|
| - cmmlu_ethnology                            |      1|none            |     0|acc        |↑  |0.5037|±  |0.0432|
|                                              |       |none            |     0|acc_norm   |↑  |0.5037|±  |0.0432|
| - cmmlu_food_science                         |      1|none            |     0|acc        |↑  |0.6573|±  |0.0398|
|                                              |       |none            |     0|acc_norm   |↑  |0.6573|±  |0.0398|
| - cmmlu_genetics                             |      1|none            |     0|acc        |↑  |0.6250|±  |0.0366|
|                                              |       |none            |     0|acc_norm   |↑  |0.6250|±  |0.0366|
| - cmmlu_global_facts                         |      1|none            |     0|acc        |↑  |0.6443|±  |0.0394|
|                                              |       |none            |     0|acc_norm   |↑  |0.6443|±  |0.0394|
| - cmmlu_high_school_biology                  |      1|none            |     0|acc        |↑  |0.5207|±  |0.0385|
|                                              |       |none            |     0|acc_norm   |↑  |0.5207|±  |0.0385|
| - cmmlu_high_school_chemistry                |      1|none            |     0|acc        |↑  |0.4470|±  |0.0434|
|                                              |       |none            |     0|acc_norm   |↑  |0.4470|±  |0.0434|
| - cmmlu_high_school_geography                |      1|none            |     0|acc        |↑  |0.5763|±  |0.0457|
|                                              |       |none            |     0|acc_norm   |↑  |0.5763|±  |0.0457|
| - cmmlu_high_school_mathematics              |      1|none            |     0|acc        |↑  |0.3659|±  |0.0377|
|                                              |       |none            |     0|acc_norm   |↑  |0.3659|±  |0.0377|
| - cmmlu_high_school_physics                  |      1|none            |     0|acc        |↑  |0.5455|±  |0.0477|
|                                              |       |none            |     0|acc_norm   |↑  |0.5455|±  |0.0477|
| - cmmlu_high_school_politics                 |      1|none            |     0|acc        |↑  |0.5455|±  |0.0418|
|                                              |       |none            |     0|acc_norm   |↑  |0.5455|±  |0.0418|
| - cmmlu_human_sexuality                      |      1|none            |     0|acc        |↑  |0.6587|±  |0.0424|
|                                              |       |none            |     0|acc_norm   |↑  |0.6587|±  |0.0424|
| - cmmlu_international_law                    |      1|none            |     0|acc        |↑  |0.4973|±  |0.0369|
|                                              |       |none            |     0|acc_norm   |↑  |0.4973|±  |0.0369|
| - cmmlu_journalism                           |      1|none            |     0|acc        |↑  |0.6047|±  |0.0374|
|                                              |       |none            |     0|acc_norm   |↑  |0.6047|±  |0.0374|
| - cmmlu_jurisprudence                        |      1|none            |     0|acc        |↑  |0.6156|±  |0.0240|
|                                              |       |none            |     0|acc_norm   |↑  |0.6156|±  |0.0240|
| - cmmlu_legal_and_moral_basis                |      1|none            |     0|acc        |↑  |0.8551|±  |0.0241|
|                                              |       |none            |     0|acc_norm   |↑  |0.8551|±  |0.0241|
| - cmmlu_logical                              |      1|none            |     0|acc        |↑  |0.6748|±  |0.0424|
|                                              |       |none            |     0|acc_norm   |↑  |0.6748|±  |0.0424|
| - cmmlu_machine_learning                     |      1|none            |     0|acc        |↑  |0.6885|±  |0.0421|
|                                              |       |none            |     0|acc_norm   |↑  |0.6885|±  |0.0421|
| - cmmlu_management                           |      1|none            |     0|acc        |↑  |0.7571|±  |0.0297|
|                                              |       |none            |     0|acc_norm   |↑  |0.7571|±  |0.0297|
| - cmmlu_marketing                            |      1|none            |     0|acc        |↑  |0.6889|±  |0.0346|
|                                              |       |none            |     0|acc_norm   |↑  |0.6889|±  |0.0346|
| - cmmlu_marxist_theory                       |      1|none            |     0|acc        |↑  |0.6667|±  |0.0344|
|                                              |       |none            |     0|acc_norm   |↑  |0.6667|±  |0.0344|
| - cmmlu_modern_chinese                       |      1|none            |     0|acc        |↑  |0.4138|±  |0.0459|
|                                              |       |none            |     0|acc_norm   |↑  |0.4138|±  |0.0459|
| - cmmlu_nutrition                            |      1|none            |     0|acc        |↑  |0.5655|±  |0.0413|
|                                              |       |none            |     0|acc_norm   |↑  |0.5655|±  |0.0413|
| - cmmlu_philosophy                           |      1|none            |     0|acc        |↑  |0.6952|±  |0.0451|
|                                              |       |none            |     0|acc_norm   |↑  |0.6952|±  |0.0451|
| - cmmlu_professional_accounting              |      1|none            |     0|acc        |↑  |0.6000|±  |0.0371|
|                                              |       |none            |     0|acc_norm   |↑  |0.6000|±  |0.0371|
| - cmmlu_professional_law                     |      1|none            |     0|acc        |↑  |0.4455|±  |0.0343|
|                                              |       |none            |     0|acc_norm   |↑  |0.4455|±  |0.0343|
| - cmmlu_professional_medicine                |      1|none            |     0|acc        |↑  |0.4787|±  |0.0258|
|                                              |       |none            |     0|acc_norm   |↑  |0.4787|±  |0.0258|
| - cmmlu_professional_psychology              |      1|none            |     0|acc        |↑  |0.6983|±  |0.0302|
|                                              |       |none            |     0|acc_norm   |↑  |0.6983|±  |0.0302|
| - cmmlu_public_relations                     |      1|none            |     0|acc        |↑  |0.6264|±  |0.0368|
|                                              |       |none            |     0|acc_norm   |↑  |0.6264|±  |0.0368|
| - cmmlu_security_study                       |      1|none            |     0|acc        |↑  |0.7185|±  |0.0389|
|                                              |       |none            |     0|acc_norm   |↑  |0.7185|±  |0.0389|
| - cmmlu_sociology                            |      1|none            |     0|acc        |↑  |0.6106|±  |0.0325|
|                                              |       |none            |     0|acc_norm   |↑  |0.6106|±  |0.0325|
| - cmmlu_sports_science                       |      1|none            |     0|acc        |↑  |0.6000|±  |0.0383|
|                                              |       |none            |     0|acc_norm   |↑  |0.6000|±  |0.0383|
| - cmmlu_traditional_chinese_medicine         |      1|none            |     0|acc        |↑  |0.3838|±  |0.0359|
|                                              |       |none            |     0|acc_norm   |↑  |0.3838|±  |0.0359|
| - cmmlu_virology                             |      1|none            |     0|acc        |↑  |0.7396|±  |0.0339|
|                                              |       |none            |     0|acc_norm   |↑  |0.7396|±  |0.0339|
| - cmmlu_world_history                        |      1|none            |     0|acc        |↑  |0.6957|±  |0.0364|
|                                              |       |none            |     0|acc_norm   |↑  |0.6957|±  |0.0364|
| - cmmlu_world_religions                      |      1|none            |     0|acc        |↑  |0.6875|±  |0.0368|
|                                              |       |none            |     0|acc_norm   |↑  |0.6875|±  |0.0368|
|gsm8k                                         |      3|flexible-extract|     5|exact_match|↑  |0.7445|±  |0.0120|
|                                              |       |strict-match    |     5|exact_match|↑  |0.7407|±  |0.0121|
|humaneval                                     |      1|create_test     |     0|pass@1     |   |0.5061|±  |0.0392|
|piqa                                          |      1|none            |     0|acc        |↑  |0.8297|±  |0.0088|
|                                              |       |none            |     0|acc_norm   |↑  |0.8455|±  |0.0084|

|Groups|Version|Filter|n-shot| Metric |   |Value |   |Stderr|
|------|------:|------|------|--------|---|-----:|---|-----:|
|cmmlu |      1|none  |      |acc     |↑  |0.5895|±  |0.0044|
|      |       |none  |      |acc_norm|↑  |0.5895|±  |0.0044|

Completed BS=16
=== Job Completed ===
